Cas;Skutecna_Spotreba_kWh;Skutecny_AC_Vystup_kWh;Celkovy_Vykon_Panelu_W;Cista_Vyroba_Panelu_kWh;Aktualni_AC_Vystup_W;Vykon_Baterie_W;Baterie_SOC_%;Cena_EUR/MWh;Predpoved_FS_kWh;Doporucena_Akce;AC_vyroba_Dnes_kWh;Spotreba_Celkem_kWh;Akce_PuLP;Duvod_PuLP;Import_5min_kWh;Export_5min_kWh;Aktualni_import/export_W;Denni_Import_kWh;Denni_Export_kWh;Export_Celkem_kWh;Odhad_Spotreba_Modelu_kW;Simulovane_SOC_%
2026-04-04 17:10:00;0.0;;;;;;;;;;;10608.16;;;;;;;;;;
2026-04-04 17:15:00;0.0;;;;;;;;;;;10608.16;;;;;;;;;;
2026-04-04 17:20:00;0.0;;;;;;;;;;;10608.16;;;;;;;;;;
2026-04-04 17:25:00;0.0;;;;;;;;;;;10608.16;;;;;;;;;;
2026-04-04 17:30:00;0.0;;;;;;;;;;;10608.16;;;;;;;;;;
2026-04-04 17:35:00;0.01;;;;;;;;;;;10608.17;;;;;;;;;;
2026-04-04 17:40:00;0.01;;;;;;;;;;;10608.18;;;;;;;;;;
2026-04-04 17:45:00;0.0;;;;;;;;;;;10608.18;;;;;;;;;;
2026-04-04 17:50:00;0.0;;;;;;;;;;;10608.18;;;;;;;;;;
2026-04-04 17:55:00;0.0;;;;;;;;;;;10608.18;;;;;;;;;;
2026-04-04 18:00:00;0.01;;;;;;;;;;;10608.19;;;;;;;;;;
2026-04-04 18:05:00;0.0;;;;;;;;;;;10608.19;;;;;;;;;;
2026-04-04 18:10:00;0.0;;;;;;;;;;;10608.19;;;;;;;;;;
2026-04-04 18:15:00;0.0;;;;;;;;;;;10608.19;;;;;;;;;;
2026-04-04 18:20:00;0.01;;;;;;;;;;;10608.2;;;;;;;;;;
2026-04-04 18:25:00;0.0;;;;;;;;;;;10608.2;;;;;;;;;;
2026-04-04 18:30:00;0.0;;;;;;;;;;;10608.2;;;;;;;;;;
2026-04-04 18:35:00;0.01;;;;;;;;;;;10608.21;;;;;;;;;;
2026-04-04 18:40:00;0.0;;;;;;;;;;;10608.21;;;;;;;;;;
2026-04-04 18:45:00;0.0;;;;;;;;;;;10608.21;;;;;;;;;;
2026-04-04 18:50:00;0.01;;;;;;;;;;;10608.22;;;;;;;;;;
2026-04-04 18:55:00;0.0;;;;;;;;;;;10608.22;;;;;;;;;;
2026-04-04 19:00:00;0.0;;;;;;;;;;;10608.22;;;;;;;;;;
2026-04-04 19:05:00;0.0;;;;;;;;;;;10608.22;;;;;;;;;;
2026-04-04 19:10:00;0.01;;;;;;;;;;;10608.23;;;;;;;;;;
2026-04-04 19:15:00;0.0;;;;;;;;;;;10608.23;;;;;;;;;;
2026-04-04 19:20:00;0.01;;;;;;;;;;;10608.24;;;;;;;;;;
2026-04-04 19:25:00;0.0;;;;;;;;;;;10608.24;;;;;;;;;;
2026-04-04 19:31:00;0.0;;;;;;;;;;;10608.24;;;;;;;;;;
2026-04-04 19:35:00;0.0;;;;;;;;;;;10608.24;;;;;;;;;;
2026-04-04 19:40:00;0.01;;;;;;;;;;;10608.25;;;;;;;;;;
2026-04-04 19:45:00;0.0;;;;;;;;;;;10608.25;;;;;;;;;;
2026-04-04 19:49:00;0.0;;;;;;;;;;;10608.25;;;;;;;;;;
2026-04-04 19:50:00;0.0;;;;;;;;;;;10608.25;;;;;;;;;;
2026-04-04 19:55:00;0.0;;;;;;;;;;;10608.25;;;;;;;;;;
2026-04-04 20:00:00;0.0;;;;;;;;;;;10608.25;;;;;;;;;;
2026-04-04 20:05:00;0.01;;;;;;;;;;;10608.26;;;;;;;;;;
2026-04-04 20:10:00;0.0;;;;;;;;;;;10608.26;;;;;;;;;;
2026-04-04 20:15:00;0.0;;;;;;;;;;;10608.26;;;;;;;;;;
2026-04-04 20:22:00;0.0;;;;;;;;;;;10608.26;;;;;;;;;;
2026-04-04 20:25:00;0.0;;;;;;;;;;;10608.26;;;;;;;;;;
2026-04-04 22:22:00;0.0;0.0;0.0;0.0;278.0;-283.0;33.0;2.03;0.3;UCENI_V_PRUBEHU;32.7;10608.29;POKRYT_Z_BATERIE;Vyhnuti se nakupu energie ze site za cenu 2.03 Kc.;0.0;0.0;0.0;0.0;0.0;11990.22;Nedostatek dat;10.0
2026-04-04 22:25:00;0.0;0.0;0.0;0.0;402.0;-400.0;33.0;2.03;0.3;UCENI_V_PRUBEHU;32.7;10608.29;POKRYT_Z_BATERIE;Vyhnuti se nakupu energie ze site za cenu 2.03 Kc.;0.0;0.0;0.0;0.0;0.0;11990.22;Nedostatek dat;10.0
2026-04-04 22:36:59;0,0;0,0;0,0;0,0;422,0;-400,0;32,0;1,52;0,31;UCENI_V_PRUBEHU;32,7;10608,29;NABIJET_ZE_SITE;Priprava na budouci spicku (nakup za aktualni cenu 1.52 Kc).;0,0;0,01;41,0;0,0;0,01;11990,23;Nedostatek dat;58,0
2026-04-04 22:40:39;0,01;0,1;0,0;0,0;367,0;-353,0;32,0;1,52;0,31;UCENI_V_PRUBEHU;32,8;10608,3;NABIJET_ZE_SITE;Priprava na budouci spicku (nakup za aktualni cenu 1.52 Kc).;0,0;0,0;0,0;0,0;0,01;11990,23;Nedostatek dat;57,0
2026-04-04 22:45:33;0,0;0,0;0,0;0,0;288,0;-282,0;31,0;1,28;0,33;UCENI_V_PRUBEHU;32,8;10608,3;NABIJET_ZE_SITE;Priprava na budouci spicku (nakup za aktualni cenu 1.28 Kc).;0,0;0,0;0,0;0,0;0,01;11990,23;Nedostatek dat;57,0
2026-04-04 22:50:38;0,0;0,0;0,0;0,0;274,0;-259,0;31,0;1,28;0,33;UCENI_V_PRUBEHU;32,8;10608,3;NABIJET_ZE_SITE;Priprava na budouci spicku (nakup za aktualni cenu 1.28 Kc).;0,0;0,0;0,0;0,0;0,01;11990,23;Nedostatek dat;56,0
2026-04-04 22:55:34;0,0;0,1;0,0;0,0;270,0;-259,0;31,0;1,28;0,33;UCENI_V_PRUBEHU;32,9;10608,3;NABIJET_ZE_SITE;Priprava na budouci spicku (nakup za aktualni cenu 1.28 Kc).;0,0;0,0;0,0;0,0;0,01;11990,23;Nedostatek dat;56,0
2026-04-04 23:00:49;0,0;0,0;0,0;0,0;272,0;-259,0;31,0;2,81;0,34;UCENI_V_PRUBEHU;32,9;10608,3;POKRYT_Z_BATERIE;Vyhnuti se nakupu energie ze site za cenu 2.81 Kc.;0,0;0,0;0,0;0,0;0,01;11990,23;Nedostatek dat;10,0
2026-04-04 23:05:35;0,0;0,0;0,0;0,0;358,0;-352,0;31,0;2,81;0,34;UCENI_V_PRUBEHU;32,9;10608,3;POKRYT_Z_BATERIE;Vyhnuti se nakupu energie ze site za cenu 2.81 Kc.;0,0;0,0;0,0;0,0;0,01;11990,23;Nedostatek dat;10,0
2026-04-04 23:10:34;0,0;0,0;0,0;0,0;345,0;-329,0;31,0;2,81;0,34;UCENI_V_PRUBEHU;32,9;10608,3;POKRYT_Z_BATERIE;Vyhnuti se nakupu energie ze site za cenu 2.81 Kc.;0,0;0,0;0,0;0,0;0,01;11990,23;Nedostatek dat;10,0
2026-04-04 23:15:40;0,02;0,0;0,0;0,0;0,0;0,0;30,0;2,3;0,36;UCENI_V_PRUBEHU;32,9;10608,32;POKRYT_Z_BATERIE;Vyhnuti se nakupu energie ze site za cenu 2.30 Kc.;0,0243;0,0;-286,0;0,02;0,01;11990,23;Nedostatek dat;10,0
2026-04-04 23:25:09;0,04;0,0;0,0;0,0;0,0;0,0;30,0;92,0;0,36;UCENI_V_PRUBEHU;32,9;10608,36;POKRYT_Z_BATERIE;Vyhnuti se nakupu energie ze site za cenu 92.00 Kc.;0,0335;0,0;-212,0;0,06;0,01;11990,23;Nedostatek dat;10,0
2026-04-04 23:30:40;0,02;0,0;0,0;0,0;0,0;0,0;30,0;0,0;0,38;UCENI_V_PRUBEHU;32,9;10608,38;POKRYT_Z_BATERIE;Vyhnuti se nakupu energie ze site za cenu 0.00 Kc.;0,0196;0,0;-213,0;0,08;0,01;11990,23;Nedostatek dat;10,0
2026-04-04 23:53:32;0,22;0,0;0,0;0,0;0,0;0,0;30,0;22,05;0,39;UCENI_V_PRUBEHU;32,9;10608,6;NABIJET_ZE_SITE;Priprava na budouci spicku (nakup za aktualni cenu 22.05 Kc).;0,8057;0,0;-2114,0;0,88;0,01;11990,23;Nedostatek dat;55,0
2026-04-04 23:55:28;0,0;0,0;0,0;0,0;0,0;0,0;30,0;22,05;0,39;UCENI_V_PRUBEHU;32,9;10608,6;NABIJET_ZE_SITE;Priprava na budouci spicku (nakup za aktualni cenu 22.05 Kc).;0,0681;0,0;-2114,0;0,95;0,01;11990,23;Nedostatek dat;55,0
2026-04-05 00:00:55;0,2;32,9;0,0;0,0;0,0;0,0;30,0;0,0;0,41;UCENI_V_PRUBEHU;32,9;10608,8;POKRYT_Z_BATERIE;Vyhnuti se nakupu energie ze site za cenu 0.00 EUR.;0,1848;0,0;-2035,0;0,18;0,0;11990,23;Nedostatek dat;10,0
2026-04-05 00:05:30;0,07;0,0;0,0;0,0;0,0;0,0;30,0;70,26;0,41;UCENI_V_PRUBEHU;0,0;10608,87;POKRYT_Z_BATERIE;Vyhnuti se nakupu energie ze site za cenu 70.26 EUR.;0,0246;0,0;-322,0;0,21;0,0;11990,23;Nedostatek dat;10,0
2026-04-05 00:10:37;0,02;0,0;0,0;0,0;0,0;0,0;30,0;70,26;0,41;UCENI_V_PRUBEHU;0,0;10608,89;POKRYT_Z_BATERIE;Vyhnuti se nakupu energie ze site za cenu 70.26 EUR.;0,0264;0,0;-310,0;0,24;0,0;11990,23;Nedostatek dat;10,0
2026-04-05 00:15:34;0,03;0,0;0,0;0,0;0,0;0,0;30,0;59,68;0,43;UCENI_V_PRUBEHU;0,0;10608,92;POKRYT_Z_BATERIE;Vyhnuti se nakupu energie ze site za cenu 59.68 EUR.;0,0255;0,0;-309,0;0,26;0,0;11990,23;Nedostatek dat;10,0
2026-04-05 00:21:34;0,02;0,0;0,0;0,0;0,0;0,0;30,0;59,68;0,43;UCENI_V_PRUBEHU;0,0;10608,94;POKRYT_Z_BATERIE;Vyhnuti se nakupu energie ze site za cenu 59.68 EUR.;0,0144;0,0;-144,0;0,28;0,0;11990,23;Nedostatek dat;10,0
2026-04-05 00:25:29;0,01;0,0;0,0;0,0;0,0;0,0;30,0;59,68;0,43;UCENI_V_PRUBEHU;0,0;10608,95;POKRYT_Z_BATERIE;Vyhnuti se nakupu energie ze site za cenu 59.68 EUR.;0,0156;0,0;-239,0;0,29;0,0;11990,23;Nedostatek dat;10,0
2026-04-05 00:30:44;0,02;0,0;0,0;0,0;0,0;0,0;30,0;39,18;0,44;UCENI_V_PRUBEHU;0,0;10608,97;NABIJET_ZE_SITE;Priprava na budouci spicku (nakup za aktualni cenu 39.18 EUR).;0,0146;0,0;-167,0;0,31;0,0;11990,23;Nedostatek dat;35,0
2026-04-05 00:35:30;0,01;0,0;0,0;0,0;0,0;0,0;30,0;39,18;0,44;UCENI_V_PRUBEHU;0,0;10608,98;NABIJET_ZE_SITE;Priprava na budouci spicku (nakup za aktualni cenu 39.18 EUR).;0,0129;0,0;-162,0;0,32;0,0;11990,23;Nedostatek dat;35,0
2026-04-05 00:40:35;0,02;0,0;0,0;0,0;0,0;0,0;30,0;39,18;0,44;UCENI_V_PRUBEHU;0,0;10609,0;NABIJET_ZE_SITE;Priprava na budouci spicku (nakup za aktualni cenu 39.18 EUR).;0,0066;0,0;-78,0;0,33;0,0;11990,23;Nedostatek dat;35,0
2026-04-05 00:45:36;0,0;0,0;0,0;0,0;0,0;0,0;30,0;3,25;0,46;UCENI_V_PRUBEHU;0,0;10609,0;NABIJET_ZE_SITE;Priprava na budouci spicku (nakup za aktualni cenu 3.25 EUR).;0,0064;0,0;-77,0;0,33;0,0;11990,23;Nedostatek dat;55,0
2026-04-05 00:53:38;0,02;0,0;0,0;0,0;0,0;0,0;30,0;3,25;0,0;UCENI_V_PRUBEHU;0,0;10609,02;NABIJET_ZE_SITE;Priprava na budouci spicku (nakup za aktualni cenu 3.25 EUR).;0,0103;0,0;-77,0;0,34;0,0;11990,23;Nedostatek dat;55,0
2026-04-05 00:55:56;0,0;0,0;0,0;0,0;0,0;0,0;30,0;3,25;0,0;UCENI_V_PRUBEHU;0,0;10609,02;NABIJET_ZE_SITE;Priprava na budouci spicku (nakup za aktualni cenu 3.25 EUR).;0,003;0,0;-77,0;0,35;0,0;11990,23;Nedostatek dat;55,0
2026-04-05 01:01:34;0,0;0,0;0,0;0,0;0,0;0,0;30,0;44,61;0,0;UCENI_V_PRUBEHU;0,0;10609,02;NABIJET_ZE_SITE;Priprava na budouci spicku (nakup za aktualni cenu 44.61 EUR).;0,0073;0,0;-78,0;0,35;0,0;11990,23;Nedostatek dat;35,0
2026-04-05 01:05:35;0,02;0,0;0,0;0,0;0,0;0,0;30,0;44,61;0,0;VYBIJET_PRO_DUM;0,0;10609,04;NABIJET_ZE_SITE;Priprava na budouci spicku (nakup za aktualni cenu 44.61 EUR).;0,0103;0,0;-154,0;0,36;0,0;11990,23;0,02;35,0
2026-04-05 01:10:32;0,01;0,0;0,0;0,0;0,0;0,0;30,0;44,61;0,0;VYBIJET_PRO_DUM;0,0;10609,05;NABIJET_ZE_SITE;Priprava na budouci spicku (nakup za aktualni cenu 44.61 EUR).;0,0177;0,0;-215,0;0,38;0,0;11990,23;0,04;35,0
2026-04-05 01:15:38;0,02;0,0;0,0;0,0;0,0;0,0;30,0;54,12;0,0;VYBIJET_PRO_DUM;0,0;10609,07;POKRYT_Z_BATERIE;Vyhnuti se nakupu energie ze site za cenu 54.12 EUR.;0,0175;0,0;-206,0;0,4;0,0;11990,23;0,02;10,0
2026-04-05 01:20:40;0,01;0,0;0,0;0,0;0,0;0,0;30,0;54,12;0,0;VYBIJET_PRO_DUM;0,0;10609,08;POKRYT_Z_BATERIE;Vyhnuti se nakupu energie ze site za cenu 54.12 EUR.;0,0096;0,0;-114,0;0,41;0,0;11990,23;0,05;10,0
